PVI;Station;Easting;Northing;elev_exist;elev_des;elev_diff;d_eastAxe
1977;44770;182455.24310000000;644050.02600000000;52.29100000000;19.38500000000;32.90500000000;-13.49995262470
1978;44780;182457.61270000000;644040.31080000000;52.27400000000;19.62500000000;32.64900000000;-13.49998104980
1979;44790;182459.98230000000;644030.59560000000;52.21600000000;19.86500000000;32.35100000000;-13.50000947490
1980;44800;182462.35190000000;644020.88040000000;52.26600000000;20.10500000000;32.16100000000;-13.50003790000
1981;44810;182464.72160000000;644011.16520000000;52.24700000000;20.34500000000;31.90200000000;-13.50078624900
1982;44820;182467.10090000000;644001.45240000000;52.26900000000;20.58500000000;31.68400000000;-13.50316262520
1983;44830;182469.52680000000;643991.75120000000;52.30500000000;20.82500000000;31.48000000000;-13.50782930430
1984;44840;182472.04100000000;643982.07240000000;52.40900000000;21.06500000000;31.34400000000;-13.51114645820
1985;44850;182474.68470000000;643972.42830000000;52.60400000000;21.30500000000;31.29900000000;-13.50519728820
1986;44860;182477.49700000000;643962.83210000000;52.77500000000;21.54500000000;31.23000000000;-13.53718633710
1987;44870;182480.49420000000;643953.29190000000;52.93300000000;21.78500000000;31.14800000000;-13.53274758060
1988;44880;182483.67530000000;643943.81160000000;53.10600000000;22.02500000000;31.08100000000;-13.51217016890
1989;44890;182487.02960000000;643934.39100000000;53.27500000000;22.26500000000;31.01000000000;-13.50934750670
1990;44900;182490.51990000000;643925.02000000000;53.40500000000;22.50500000000;30.90000000000;-13.50423618410
1991;44910;182494.10540000000;643915.68500000000;53.54600000000;22.74500000000;30.80100000000;-13.50479539990
1992;44920;182497.74580000000;643906.37110000000;53.76500000000;22.98500000000;30.78000000000;-13.50031723780
1993;44930;182501.40260000000;643897.06370000000;53.90200000000;23.22500000000;30.67700000000;-13.50001162490
1994;44940;182505.05970000000;643887.75640000000;53.94300000000;23.46500000000;30.47800000000;-13.50002606110
1995;44950;182508.71680000000;643878.44910000000;54.10200000000;23.70500000000;30.39700000000;-13.50004049720
1996;44960;182512.37390000000;643869.14190000000;54.63100000000;23.94500000000;30.68600000000;-13.50001836220
1997;44970;182516.03100000000;643859.83460000000;54.77400000000;24.18500000000;30.58900000000;-13.50003279840
1998;44980;182519.68820000000;643850.52730000000;54.97000000000;24.42500000000;30.54500000000;-13.49995416160
1999;44990;182523.34530000000;643841.22000000000;55.18900000000;24.66500000000;30.52400000000;-13.49996859780
2000;45000;182527.00240000000;643831.91270000000;55.33300000000;24.90500000000;30.42800000000;-13.49998303390
2001;45010;182530.65950000000;643822.60540000000;55.60400000000;25.14500000000;30.45900000000;-13.49999747000
2002;45020;182534.31660000000;643813.29810000000;55.95000000000;25.38500000000;30.56500000000;-13.50001190610
2003;45030;182537.97370000000;643803.99090000000;56.17100000000;25.62500000000;30.54600000000;-13.49998977110
2004;45040;182541.63080000000;643794.68360000000;56.17100000000;25.86500000000;30.30600000000;-13.50000420730
2005;45050;182545.28790000000;643785.37630000000;56.19000000000;26.10500000000;30.08600000000;-13.50082886360
2006;45060;182548.95350000000;643776.07230000000;56.22200000000;26.34500000000;29.87800000000;-13.50270794440
2007;45070;182552.65950000000;643766.78440000000;56.45900000000;26.58500000000;29.87400000000;-13.50664211270
2008;45080;182556.44160000000;643757.52730000000;56.57400000000;26.82500000000;29.75000000000;-13.51138611640
2009;45090;182560.33530000000;643748.31650000000;56.50600000000;27.06500000000;29.44100000000;-13.50908142970
2010;45100;182564.37540000000;643739.16910000000;56.55800000000;27.30500000000;29.25300000000;-13.51206514680
2011;45110;182568.58780000000;643730.09980000000;56.64000000000;27.54500000000;29.09500000000;-13.55873450960
2012;45120;182572.97490000000;643721.11370000000;56.68500000000;27.78400000000;28.90100000000;-13.55440915250
2013;45130;182577.53510000000;643712.21420000000;56.67200000000;27.99900000000;28.67300000000;-13.52228475990
2014;45140;182582.26660000000;643703.40450000000;56.66500000000;28.17400000000;28.49000000000;-13.56471663250
2015;45150;182587.16770000000;643694.68810000000;56.63100000000;28.31000000000;28.32200000000;-13.53903844450
2016;45160;182592.23650000000;643686.06820000000;56.77300000000;28.40500000000;28.36800000000;-13.54297537400
2017;45170;182597.47130000000;643677.54790000000;56.86800000000;28.46000000000;28.40800000000;-13.56394723260
2018;45180;182602.86990000000;643669.13060000000;56.99100000000;28.47500000000;28.51600000000;-13.50978244840
2019;45190;182608.42460000000;643660.81540000000;57.13800000000;28.47500000000;28.66300000000;-13.51283461270
2020;45200;182614.10670000000;643652.58660000000;57.28900000000;28.47500000000;28.81400000000;-13.50264463500
2021;45210;182619.88320000000;643644.42380000000;57.41200000000;28.47500000000;28.93700000000;-13.50534222290
2022;45220;182625.72210000000;643636.30550000000;57.72200000000;28.47500000000;29.24700000000;-13.50244960270
2023;45230;182631.59150000000;643628.20930000000;57.96800000000;28.47500000000;29.49300000000;-13.50000704910
2024;45240;182637.46590000000;643620.11650000000;58.13800000000;28.47500000000;29.66300000000;-13.50002611080
2025;45250;182643.34030000000;643612.02380000000;58.39400000000;28.47500000000;29.91900000000;-13.49998642910
2026;45260;182649.21460000000;643603.93110000000;58.39600000000;28.47500000000;29.92100000000;-13.50002767440
2027;45270;182655.08900000000;643595.83840000000;58.66800000000;28.47500000000;30.19300000000;-13.49998799260
2028;45280;182660.96330000000;643587.74570000000;58.83600000000;28.47500000000;30.36100000000;-13.50002923800
2029;45290;182666.83770000000;643579.65300000000;58.88700000000;28.47500000000;30.41200000000;-13.49998955620
2030;45300;182672.71200000000;643571.56030000000;59.10300000000;28.47500000000;30.62800000000;-13.50003080150
2031;45310;182678.58640000000;643563.46760000000;59.22400000000;28.47500000000;30.74900000000;-13.49999111980
2032;45320;182684.46080000000;643555.37490000000;59.27800000000;28.47500000000;30.80300000000;-13.49995143800
2033;45330;182690.33510000000;643547.28220000000;59.45600000000;28.47500000000;30.98100000000;-13.49999268340
2034;45340;182696.20950000000;643539.18950000000;59.61300000000;28.47500000000;31.13800000000;-13.49995300160
2035;45350;182702.08380000000;643531.09680000000;59.82200000000;28.47500000000;31.34700000000;-13.49999424690
2036;45360;182707.95820000000;643523.00400000000;60.06000000000;28.47500000000;31.58500000000;-13.50001330880
2037;45370;182713.83250000000;643514.91130000000;60.31000000000;28.47500000000;31.83500000000;-13.50005455400
2038;45380;182719.70690000000;643506.81860000000;60.28400000000;28.47500000000;31.80900000000;-13.50001487230
2039;45390;182725.58130000000;643498.72590000000;60.34900000000;28.47500000000;31.87400000000;-13.49997519060
2040;45400;182731.45560000000;643490.63320000000;60.52400000000;28.47500000000;32.04900000000;-13.50001643590
2041;45410;182737.33000000000;643482.54050000000;60.95200000000;28.47500000000;32.47700000000;-13.49997675410
2042;45420;182743.20430000000;643474.44780000000;61.19600000000;28.47500000000;32.72100000000;-13.50001799940
2043;45430;182749.07870000000;643466.35510000000;61.43000000000;28.47500000000;32.95500000000;-13.49997831770
2044;45440;182754.95300000000;643458.26240000000;61.61700000000;28.47500000000;33.14200000000;-13.50001956300
2045;45450;182760.82740000000;643450.16970000000;61.85700000000;28.47500000000;33.38200000000;-13.49997988120
2046;45460;182766.70180000000;643442.07700000000;62.00900000000;28.47500000000;33.53400000000;-13.49994019950
2047;45470;182772.57490000000;643433.98340000000;62.19400000000;28.47500000000;33.71900000000;-13.49666177790
2048;45480;182778.40070000000;643425.85570000000;62.41400000000;28.47500000000;33.93900000000;-13.49925603350
2049;45490;182784.07480000000;643417.62170000000;62.62600000000;28.47500000000;34.15100000000;-13.50421075000
2050;45500;182789.48620000000;643409.21300000000;62.82000000000;28.47500000000;34.34500000000;-13.47657040180
2051;45510;182794.56520000000;643400.59970000000;63.01600000000;28.47500000000;34.54100000000;-13.49257527160
2052;45520;182799.30030000000;643391.79250000000;63.11000000000;28.47500000000;34.63500000000;-13.49092297540
2053;45530;182803.68400000000;643382.80530000000;63.26100000000;28.47500000000;34.78600000000;-13.47612926350
2054;45540;182807.70950000000;643373.65200000000;63.47000000000;28.47500000000;34.99500000000;-13.47862983590
2055;45550;182811.38160000000;643364.35120000000;63.63800000000;28.47500000000;35.16300000000;-13.49697189150
2056;45560;182814.78510000000;643354.94840000000;63.79500000000;28.47500000000;35.32000000000;-13.49361965630
2057;45570;182818.04160000000;643345.49350000000;63.94500000000;28.47500000000;35.47000000000;-13.49753808720
2058;45580;182821.26380000000;643336.02690000000;64.19200000000;28.47500000000;35.71700000000;-13.50000134590
2059;45590;182824.48590000000;643326.56020000000;64.46800000000;28.46900000000;35.99900000000;-13.50001721640
2060;45600;182827.70800000000;643317.09350000000;64.74400000000;28.44300000000;36.30100000000;-13.50003308670
2061;45610;182830.93010000000;643307.62690000000;65.47700000000;28.39700000000;37.08000000000;-13.50001673620
2062;45620;182834.15220000000;643298.16020000000;65.90500000000;28.33100000000;37.57400000000;-13.50003260660
2063;45630;182837.37430000000;643288.69350000000;66.14200000000;28.24500000000;37.89700000000;-13.50004847700
2064;45640;182840.59650000000;643279.22680000000;66.39800000000;28.13900000000;38.25800000000;-13.49996968070
2065;45650;182843.81860000000;643269.76010000000;66.72000000000;28.01300000000;38.70600000000;-13.49998555120
2066;45660;182847.04070000000;643260.29350000000;67.13200000000;27.86800000000;39.26400000000;-13.49996920050
2067;45670;182850.26280000000;643250.82680000000;67.55900000000;27.71800000000;39.84100000000;-13.49998507100
2068;45680;182853.48490000000;643241.36010000000;68.20400000000;27.56800000000;40.63600000000;-13.50000094140
2069;45690;182856.70700000000;643231.89340000000;68.45400000000;27.41800000000;41.03600000000;-13.50001681190
2070;45700;182859.92910000000;643222.42680000000;68.76700000000;27.26800000000;41.49900000000;-13.50000046120
2071;45710;182863.15120000000;643212.96010000000;69.07800000000;27.11800000000;41.96000000000;-13.50001633170
2072;45720;182866.37330000000;643203.49340000000;69.30700000000;26.96800000000;42.33900000000;-13.50003220210
2073;45730;182869.59540000000;643194.02670000000;69.53500000000;26.81800000000;42.71600000000;-13.50004807260
2074;45740;182872.81760000000;643184.56000000000;69.76200000000;26.66800000000;43.09400000000;-13.49988983480
2075;45750;182876.03290000000;643175.09110000000;69.97100000000;26.51800000000;43.45300000000;-13.49966571640
2076;45760;182879.20850000000;643165.60870000000;70.04400000000;26.36800000000;43.67600000000;-13.49696568330
2077;45770;182882.30500000000;643156.10020000000;70.09100000000;26.21800000000;43.87300000000;-13.49341938400
2078;45780;182885.28250000000;643146.55390000000;69.81800000000;26.06800000000;43.75000000000;-13.49351425880
2079;45790;182888.10780000000;643136.96140000000;69.76900000000;25.91800000000;43.85100000000;-13.44360897910
2080;45800;182890.77370000000;643127.32350000000;69.56700000000;25.76800000000;43.79900000000;-13.46216325350
2081;45810;182893.27950000000;643117.64260000000;69.13700000000;25.61800000000;43.51900000000;-13.45990502480
2082;45820;182895.62440000000;643107.92150000000;68.71400000000;25.46800000000;43.24600000000;-13.44458682850
2083;45830;182897.80790000000;643098.16300000000;68.51200000000;25.31800000000;43.19400000000;-13.48998351220
2084;45840;182899.82940000000;643088.36950000000;68.31800000000;25.16800000000;43.15000000000;-13.44059122700
2085;45850;182901.68830000000;643078.54390000000;67.99400000000;25.01800000000;42.97600000000;-13.49461312860
2086;45860;182903.39720000000;643068.69110000000;67.66800000000;24.86800000000;42.80000000000;-13.49391011230
2087;45870;182904.99360000000;643058.81940000000;67.45200000000;24.71800000000;42.73400000000;-13.49682930640
2088;45880;182906.51840000000;643048.93630000000;67.18300000000;24.56800000000;42.61400000000;-13.49630783110
2089;45890;182908.01230000000;643039.04850000000;66.84800000000;24.41800000000;42.43000000000;-13.49995791420
2090;45900;182909.50330000000;643029.16030000000;66.72800000000;24.26800000000;42.46000000000;-13.49995943650
2091;45910;182910.99430000000;643019.27210000000;66.57100000000;24.11800000000;42.45300000000;-13.49996095890
2092;45920;182912.48530000000;643009.38390000000;66.33700000000;23.96800000000;42.36900000000;-13.49996248120
2093;45930;182913.97630000000;642999.49570000000;66.32700000000;23.81800000000;42.50900000000;-13.49996400360
2094;45940;182915.46730000000;642989.60740000000;66.24100000000;23.66800000000;42.57300000000;-13.49998043600
2095;45950;182916.95830000000;642979.71920000000;66.15300000000;23.51800000000;42.63500000000;-13.49998195830
2096;45960;182918.44930000000;642969.83100000000;66.13600000000;23.36800000000;42.76800000000;-13.49998348070
2097;45970;182919.94030000000;642959.94280000000;66.28300000000;23.21800000000;43.06500000000;-13.49998500300
2098;45980;182921.43130000000;642950.05460000000;66.29900000000;23.06800000000;43.23100000000;-13.49998652540
2099;45990;182922.92230000000;642940.16630000000;66.31500000000;22.91800000000;43.39700000000;-13.50000295780
2100;46000;182924.41330000000;642930.27810000000;66.38800000000;22.76800000000;43.62000000000;-13.50000448010
2101;46010;182925.90430000000;642920.38990000000;66.61500000000;22.61800000000;43.99700000000;-13.50000600250
2102;46020;182927.39530000000;642910.50170000000;66.79900000000;22.46800000000;44.33100000000;-13.50000752480
2103;46030;182928.88630000000;642900.61350000000;67.06800000000;22.31800000000;44.75000000000;-13.50000904710
2104;46040;182930.37730000000;642890.72520000000;67.09600000000;22.16800000000;44.92800000000;-13.50002547960
2105;46050;182931.86830000000;642880.83700000000;67.39300000000;22.03000000000;45.36400000000;-13.50002700190
2106;46060;182933.35930000000;642870.94880000000;67.56900000000;21.91100000000;45.65800000000;-13.50002852420
2107;46070;182934.85030000000;642861.06060000000;67.63800000000;21.81200000000;45.82500000000;-13.50003004660
2108;46080;182936.34130000000;642851.17240000000;67.70400000000;21.73400000000;45.97000000000;-13.50003156890
2109;46090;182937.83230000000;642841.28410000000;67.74500000000;21.67500000000;46.07000000000;-13.50004800130
2110;46100;182939.32330000000;642831.39590000000;67.77900000000;21.63700000000;46.14200000000;-13.50004952370
2111;46110;182940.81440000000;642821.50770000000;67.69200000000;21.61800000000;46.07400000000;-13.49995216380
2112;46120;182942.30540000000;642811.61950000000;67.48900000000;21.62000000000;45.86900000000;-13.49995368620
2113;46130;182943.79640000000;642801.73130000000;67.62200000000;21.64100000000;45.98100000000;-13.49995520860
2114;46140;182945.28740000000;642791.84300000000;67.75600000000;21.68300000000;46.07300000000;-13.49997164090
