PVI;Station;Easting;Northing;elev_exist;elev_des;elev_dif;d_northAxe
1440;48900;189634.41450000000;650032.67650000000;68.83200000000;35.50600000000;33.32600000000;-13.49993735670
1441;48910;189639.28240000000;650041.41170000000;68.82500000000;35.53600000000;33.29000000000;-13.49972787280
1442;48920;189644.16020000000;650050.14130000000;68.82300000000;35.56600000000;33.25700000000;-13.49708413810
1443;48930;189649.09380000000;650058.83950000000;68.81000000000;35.59600000000;33.21400000000;-13.49380816800
1444;48940;189654.13670000000;650067.47480000000;68.58400000000;35.62600000000;32.95800000000;-13.50343818360
1445;48950;189659.34110000000;650076.01350000000;68.37600000000;35.65600000000;32.72100000000;-13.49272424540
1446;48960;189664.74770000000;650084.42560000000;68.21500000000;35.68600000000;32.52900000000;-13.49757087870
1447;48970;189670.36120000000;650092.70110000000;68.05100000000;35.71600000000;32.33500000000;-13.50284667270
1448;48980;189676.17820000000;650100.83480000000;67.97700000000;35.74600000000;32.23100000000;-13.50002972610
1449;48990;189682.18610000000;650108.82860000000;67.91900000000;35.77600000000;32.14400000000;-13.49594765220
1450;49000;189688.34020000000;650116.71060000000;67.85400000000;35.80600000000;32.04800000000;-13.49714116380
1451;49010;189694.59000000000;650124.51700000000;67.78700000000;35.83600000000;31.95200000000;-13.49438294850
1452;49020;189700.88660000000;650132.28570000000;67.66200000000;35.86600000000;31.79600000000;-13.50003034200
1453;49030;189707.19040000000;650140.04850000000;67.49700000000;35.89600000000;31.60100000000;-13.49996377340
1454;49040;189713.49430000000;650147.81130000000;67.37700000000;35.92600000000;31.45200000000;-13.49997483280
1455;49050;189719.79820000000;650155.57410000000;67.34300000000;35.95600000000;31.38700000000;-13.49998589210
1456;49060;189726.10210000000;650163.33690000000;67.30800000000;35.98600000000;31.32200000000;-13.49999695150
1457;49070;189732.40600000000;650171.09970000000;67.27300000000;36.01600000000;31.25700000000;-13.50000801090
1458;49080;189738.70990000000;650178.86250000000;67.15200000000;36.04600000000;31.10600000000;-13.50001907030
1459;49090;189745.01370000000;650186.62530000000;66.96600000000;36.07600000000;30.89000000000;-13.49995250170
1460;49100;189751.31760000000;650194.38810000000;66.77900000000;36.10600000000;30.67300000000;-13.49996356100
1461;49110;189757.62150000000;650202.15090000000;66.63100000000;36.13600000000;30.49600000000;-13.49997462040
1462;49120;189763.92540000000;650209.91370000000;66.50400000000;36.16600000000;30.33800000000;-13.49998567970
1463;49130;189770.22930000000;650217.67650000000;66.30100000000;36.19600000000;30.10600000000;-13.49999673920
1464;49140;189776.53320000000;650225.43930000000;66.07400000000;36.22600000000;29.84900000000;-13.50000779850
1465;49150;189782.83710000000;650233.20210000000;65.88400000000;36.25600000000;29.62800000000;-13.50001885780
1466;49160;189789.14090000000;650240.96490000000;65.69600000000;36.28600000000;29.41000000000;-13.49995228920
1467;49170;189795.44480000000;650248.72770000000;65.52100000000;36.31600000000;29.20500000000;-13.49996334860
1468;49180;189801.74870000000;650256.49050000000;65.40800000000;36.34600000000;29.06200000000;-13.49997440800
1469;49190;189808.05260000000;650264.25330000000;65.15800000000;36.36900000000;28.79000000000;-13.49998546740
1470;49200;189814.35650000000;650272.01610000000;64.89200000000;36.38200000000;28.51000000000;-13.49999652680
1471;49210;189820.66040000000;650279.77890000000;64.64700000000;36.38500000000;28.26200000000;-13.50000758610
1472;49220;189826.96420000000;650287.54170000000;64.40100000000;36.38500000000;28.01600000000;-13.49994101750
1473;49230;189833.26810000000;650295.30450000000;64.19500000000;36.38500000000;27.81000000000;-13.49995207690
1474;49240;189839.57200000000;650303.06730000000;64.07100000000;36.38500000000;27.68600000000;-13.49996313620
1475;49250;189845.87590000000;650310.83010000000;63.91700000000;36.38500000000;27.53200000000;-13.49997419560
1476;49260;189852.17980000000;650318.59290000000;63.78900000000;36.38500000000;27.40400000000;-13.49998525500
1477;49270;189858.48370000000;650326.35570000000;63.71000000000;36.38500000000;27.32500000000;-13.49999631440
1478;49280;189864.78760000000;650334.11850000000;63.63000000000;36.38500000000;27.24500000000;-13.50000737370
1479;49290;189871.09140000000;650341.88130000000;63.56700000000;36.38500000000;27.18200000000;-13.49994080510
1480;49300;189877.39530000000;650349.64410000000;63.53300000000;36.38500000000;27.14800000000;-13.49995186440
1481;49310;189883.69920000000;650357.40680000000;63.57600000000;36.38500000000;27.19100000000;-13.50002596270
1482;49320;189890.00310000000;650365.16960000000;63.44700000000;36.38500000000;27.06200000000;-13.50003702210
1483;49330;189896.30700000000;650372.93240000000;63.33000000000;36.38500000000;26.94500000000;-13.50004808140
1484;49340;189902.61090000000;650380.69520000000;63.30700000000;36.38500000000;26.92200000000;-13.50005914080
1485;49350;189908.91470000000;650388.45800000000;63.28300000000;36.38500000000;26.89800000000;-13.49999257220
1486;49360;189915.21860000000;650396.22080000000;63.22400000000;36.38500000000;26.83900000000;-13.50000363160
1487;49370;189921.52250000000;650403.98360000000;63.10600000000;36.38500000000;26.72100000000;-13.50001469090
1488;49380;189927.82640000000;650411.74640000000;62.98900000000;36.38500000000;26.60400000000;-13.50002575030
1489;49390;189934.13030000000;650419.50920000000;62.97600000000;36.38500000000;26.59100000000;-13.50003680970
1490;49400;189940.43420000000;650427.27200000000;63.07400000000;36.38500000000;26.68900000000;-13.50004786910
1491;49410;189946.73810000000;650435.03480000000;63.17200000000;36.38500000000;26.78700000000;-13.50005892840
1492;49420;189953.04190000000;650442.79760000000;63.23300000000;36.38200000000;26.85100000000;-13.49999235980
1493;49430;189959.34580000000;650450.56040000000;63.25300000000;36.36200000000;26.89100000000;-13.50000341920
1494;49440;189965.64970000000;650458.32320000000;63.29800000000;36.32200000000;26.97600000000;-13.50001447860
1495;49450;189971.94760000000;650466.09090000000;63.53400000000;36.27200000000;27.26200000000;-13.50030408900
1496;49460;189978.19390000000;650473.90000000000;63.89700000000;36.22200000000;27.67500000000;-13.51011638330
1497;49470;189984.32630000000;650481.79880000000;64.28600000000;36.17200000000;28.11400000000;-13.50733861930
1498;49480;189990.28010000000;650489.83290000000;64.66400000000;36.12200000000;28.54300000000;-13.51270774270
1499;49490;189995.99420000000;650498.03910000000;64.77400000000;36.07200000000;28.70300000000;-13.54565535410
1500;49500;190001.44640000000;650506.42150000000;64.90400000000;36.02200000000;28.88200000000;-13.54963394140
1501;49510;190006.63140000000;650514.97180000000;65.13700000000;35.97200000000;29.16600000000;-13.55212909910
1502;49520;190011.54380000000;650523.68150000000;65.37400000000;35.92200000000;29.45200000000;-13.55292961410
1503;49530;190016.17890000000;650532.54200000000;65.68900000000;35.87200000000;29.81800000000;-13.55216837460
1504;49540;190020.53200000000;650541.54430000000;65.90000000000;35.82100000000;30.07900000000;-13.54985318420
1505;49550;190024.59880000000;650550.67960000000;65.95000000000;35.77100000000;30.17800000000;-13.54594419450
1506;49560;190028.37520000000;650559.93870000000;65.98800000000;35.72100000000;30.26700000000;-13.54043995530
1507;49570;190031.85740000000;650569.31230000000;66.01400000000;35.67100000000;30.34300000000;-13.53332719270
1508;49580;190035.04200000000;650578.79130000000;66.24600000000;35.62100000000;30.62400000000;-13.52459279760
1509;49590;190037.92580000000;650588.36600000000;66.59700000000;35.57100000000;31.02600000000;-13.51429242290
1510;49600;190040.50600000000;650598.02700000000;66.95000000000;35.52100000000;31.42900000000;-13.51245342680
1511;49610;190042.78870000000;650607.76260000000;67.30900000000;35.47100000000;31.83800000000;-13.51214036000
1512;49620;190044.83110000000;650617.55160000000;67.76000000000;35.42100000000;32.33900000000;-13.51198740190
1513;49630;190046.70970000000;650627.37350000000;68.32500000000;35.37100000000;32.95300000000;-13.50325791690
1514;49640;190048.50150000000;650637.21170000000;68.38000000000;35.32100000000;33.05900000000;-13.50075929100
1515;49650;190050.27520000000;650647.05310000000;68.22000000000;35.27100000000;32.94900000000;-13.50002161230
1516;49660;190052.04890000000;650656.89450000000;68.06000000000;35.21800000000;32.84200000000;-13.50003828930
1517;49670;190053.82260000000;650666.73600000000;67.89300000000;35.14700000000;32.74600000000;-13.50003722930
1518;49680;190055.59630000000;650676.57740000000;67.67100000000;35.05600000000;32.61500000000;-13.50005390630
1519;49690;190057.36990000000;650686.41890000000;67.44300000000;34.95600000000;32.48600000000;-13.49995443190
1520;49700;190059.14360000000;650696.26030000000;67.41600000000;34.85600000000;32.56000000000;-13.49997110890
1521;49710;190060.91800000000;650706.10160000000;67.36600000000;34.75600000000;32.61000000000;-13.49730412210
1522;49720;190062.72510000000;650715.93700000000;67.31700000000;34.65600000000;32.66100000000;-13.49594813870
1523;49730;190064.64260000000;650725.75130000000;67.27400000000;34.55600000000;32.71800000000;-13.49735048670
1524;49740;190066.75060000000;650735.52640000000;67.24100000000;34.45600000000;32.78500000000;-13.50397294430
1525;49750;190069.12810000000;650745.23920000000;67.21800000000;34.35600000000;32.86200000000;-13.48408107040
1526;49760;190071.82100000000;650754.86930000000;67.16300000000;34.25600000000;32.90600000000;-13.49668815640
1527;49770;190074.82990000000;650764.40540000000;66.89300000000;34.15600000000;32.73700000000;-13.50216045050
1528;49780;190078.12920000000;650773.84520000000;66.63400000000;34.05600000000;32.57800000000;-13.50014349620
1529;49790;190081.64510000000;650783.20660000000;66.38700000000;33.95600000000;32.43000000000;-13.49811321060
1530;49800;190085.29920000000;650792.51500000000;66.20900000000;33.85600000000;32.35300000000;-13.49737968080
1531;49810;190089.01450000000;650801.79920000000;66.13900000000;33.75600000000;32.38200000000;-13.50003568260
1532;49820;190092.73610000000;650811.08090000000;65.86300000000;33.65600000000;32.20700000000;-13.49999025210
1533;49830;190096.45770000000;650820.36250000000;65.65500000000;33.55600000000;32.09900000000;-13.49998203790
1534;49840;190100.17940000000;650829.64420000000;65.44800000000;33.45600000000;31.99200000000;-13.50002942410
1535;49850;190103.90100000000;650838.92590000000;65.58600000000;33.35600000000;32.23000000000;-13.49998399360
1536;49860;190107.62260000000;650848.20760000000;65.63100000000;33.25600000000;32.37400000000;-13.49993856300
1537;49870;190111.34430000000;650857.48920000000;65.42800000000;33.15600000000;32.27200000000;-13.50002316560
1538;49880;190115.06590000000;650866.77090000000;64.98400000000;33.05600000000;31.92800000000;-13.49997773510
1539;49890;190118.78760000000;650876.05260000000;64.77800000000;32.95600000000;31.82200000000;-13.50002512120
1540;49900;190122.50920000000;650885.33420000000;64.65800000000;32.85600000000;31.80200000000;-13.50001690700
1541;49910;190126.23080000000;650894.61590000000;64.55700000000;32.75600000000;31.80000000000;-13.49997147650
1542;49920;190129.95250000000;650903.89760000000;64.41400000000;32.65600000000;31.75800000000;-13.50001886270
1543;49930;190133.67410000000;650913.17920000000;64.13600000000;32.55600000000;31.58000000000;-13.50001064860
1544;49940;190137.39570000000;650922.46090000000;63.83300000000;32.45600000000;31.37700000000;-13.49996521800
1545;49950;190141.11740000000;650931.74260000000;63.59600000000;32.35600000000;31.24000000000;-13.50001260420
1546;49960;190144.83900000000;650941.02430000000;63.48200000000;32.25600000000;31.22600000000;-13.49996717370
1547;49970;190148.56070000000;650950.30590000000;63.38200000000;32.15600000000;31.22500000000;-13.50005177620
1548;49980;190152.28230000000;650959.58760000000;63.23900000000;32.05600000000;31.18300000000;-13.50000634570
1549;49990;190156.00390000000;650968.86930000000;63.14200000000;31.95600000000;31.18600000000;-13.49996091520
1550;50000;190159.72560000000;650978.15090000000;63.04500000000;31.85600000000;31.18800000000;-13.50004551770
1551;50010;190163.44720000000;650987.43260000000;62.84400000000;31.75600000000;31.08700000000;-13.50000008720
1552;50020;190167.16880000000;650996.71430000000;62.64200000000;31.65600000000;30.98600000000;-13.49995465660
1553;50030;190170.89050000000;651005.99600000000;62.35600000000;31.55600000000;30.80000000000;-13.50000204280
1554;50040;190174.61210000000;651015.27760000000;62.05600000000;31.45600000000;30.60000000000;-13.49999382870
1555;50050;190178.33380000000;651024.55930000000;61.78600000000;31.35600000000;30.42900000000;-13.50004121490
1556;50060;190182.05540000000;651033.84100000000;61.80800000000;31.25600000000;30.55100000000;-13.49999578430
1557;50070;190185.77700000000;651043.12260000000;61.79900000000;31.15600000000;30.64300000000;-13.49998757010
1558;50080;190189.49870000000;651052.40430000000;61.55000000000;31.05600000000;30.49400000000;-13.50003495630
1559;50090;190193.22030000000;651061.68600000000;61.30100000000;30.95600000000;30.34500000000;-13.49998952580
1560;50100;190196.94190000000;651070.96770000000;61.05300000000;30.85600000000;30.19700000000;-13.49994409520
1561;50110;190200.66360000000;651080.24930000000;60.96500000000;30.75600000000;30.20800000000;-13.50002869780
1562;50120;190204.38410000000;651089.53140000000;60.93100000000;30.65600000000;30.27400000000;-13.50224523260
1563;50130;190208.09040000000;651098.81930000000;60.83500000000;30.55600000000;30.27800000000;-13.50590510590
1564;50140;190211.76210000000;651108.12080000000;60.50800000000;30.45600000000;30.05100000000;-13.50402699360
1565;50150;190215.37990000000;651117.44340000000;60.33600000000;30.35600000000;29.98000000000;-13.58559191810
1566;50160;190218.93620000000;651126.78960000000;60.19100000000;30.25600000000;29.93500000000;-13.65837982220
1567;50170;190222.43090000000;651136.15910000000;60.14200000000;30.15600000000;29.98600000000;-13.66530933230
1568;50180;190225.86370000000;651145.55140000000;60.13200000000;30.05600000000;30.07600000000;-13.60627370150
1569;50190;190229.23450000000;651154.96620000000;60.00600000000;29.95600000000;30.05000000000;-13.50338495640
1570;50200;190232.54770000000;651164.40130000000;59.81200000000;29.85600000000;29.95600000000;-13.50027821220
1571;50210;190235.82150000000;651173.85020000000;59.81400000000;29.75600000000;30.05700000000;-13.50462341160
1572;50220;190239.07660000000;651183.30560000000;59.81400000000;29.65600000000;30.15800000000;-13.49999943760
1573;50230;190242.32920000000;651192.76190000000;59.75900000000;29.55600000000;30.20200000000;-13.50000835660
1574;50240;190245.58180000000;651202.21810000000;59.64900000000;29.45600000000;30.19300000000;-13.50004980140
1575;50250;190248.83430000000;651211.67440000000;59.38600000000;29.35600000000;30.02900000000;-13.49996415800
1576;50260;190252.08690000000;651221.13060000000;58.95000000000;29.25600000000;29.69400000000;-13.50000560280
1577;50270;190255.33950000000;651230.58690000000;58.71600000000;29.15600000000;29.56000000000;-13.50001452180
1578;50280;190258.59210000000;651240.04320000000;58.70500000000;29.05600000000;29.64900000000;-13.50002344090
1579;50290;190261.84460000000;651249.49940000000;58.68700000000;28.95600000000;29.73000000000;-13.49997032310
1580;50300;190265.09720000000;651258.95570000000;58.64900000000;28.85600000000;29.79300000000;-13.49997924210
1581;50310;190268.34980000000;651268.41190000000;58.58400000000;28.75600000000;29.82800000000;-13.50002068700
1582;50320;190271.60240000000;651277.86820000000;58.48400000000;28.65600000000;29.82800000000;-13.50002960600
1583;50330;190274.85490000000;651287.32440000000;58.31400000000;28.55600000000;29.75700000000;-13.49997648820
1584;50340;190278.10750000000;651296.78070000000;58.14600000000;28.45600000000;29.69000000000;-13.49998540730
1585;50350;190281.36010000000;651306.23690000000;58.06600000000;28.35600000000;29.71000000000;-13.50002685210
1586;50360;190284.61270000000;651315.69320000000;58.04800000000;28.25600000000;29.79100000000;-13.50003577120
1587;50370;190287.86520000000;651325.14940000000;58.04200000000;28.15600000000;29.88600000000;-13.49998265340
1588;50380;190291.11780000000;651334.60570000000;57.81500000000;28.05600000000;29.75900000000;-13.49999157250
1589;50390;190294.37040000000;651344.06200000000;57.73700000000;27.95900000000;29.77800000000;-13.50000049150
1590;50400;190297.62300000000;651353.51820000000;57.65200000000;27.89300000000;29.75900000000;-13.50004193630
1591;50410;190300.87550000000;651362.97450000000;57.55600000000;27.86700000000;29.68900000000;-13.49995629280
1592;50420;190304.12810000000;651372.43070000000;57.46100000000;27.88100000000;29.58000000000;-13.49999773760
1593;50430;190307.38130000000;651381.88680000000;57.34800000000;27.92800000000;29.42000000000;-13.49760375550
1594;50440;190310.65420000000;651391.33600000000;57.33000000000;27.97800000000;29.35200000000;-13.49430574720
1595;50450;190313.98830000000;651400.76380000000;57.31600000000;28.02800000000;29.28800000000;-13.49521190180
1596;50460;190317.42580000000;651410.15430000000;56.96100000000;28.07800000000;28.88300000000;-13.49864636570
1597;50470;190321.00790000000;651419.49060000000;56.63800000000;28.12800000000;28.51000000000;-13.46510584340
1598;50480;190324.75700000000;651428.76110000000;56.80700000000;28.17800000000;28.62900000000;-13.48557118070
1599;50490;190328.67300000000;651437.96230000000;56.17800000000;28.22800000000;27.95000000000;-13.48390665140
1600;50500;190332.75000000000;651447.09330000000;56.25000000000;28.27800000000;27.97200000000;-13.49569890190
1601;50510;190336.95560000000;651456.16590000000;56.19100000000;28.32800000000;27.86300000000;-13.49269771210
1602;50520;190341.24820000000;651465.19770000000;56.36300000000;28.37800000000;27.98500000000;-13.49368215790
1603;50530;190345.58660000000;651474.20760000000;56.67900000000;28.42800000000;28.25100000000;-13.49953786970
1604;50540;190349.93460000000;651483.21280000000;56.61200000000;28.47800000000;28.13400000000;-13.50001453760
1605;50550;190354.28260000000;651492.21810000000;56.40400000000;28.52800000000;27.87600000000;-13.49995236140
1606;50560;190358.63070000000;651501.22330000000;56.35400000000;28.57800000000;27.77600000000;-13.50002371810
1607;50570;190362.97870000000;651510.22860000000;56.22300000000;28.62800000000;27.59500000000;-13.49996154190
1608;50580;190367.32680000000;651519.23380000000;56.17600000000;28.67700000000;27.50000000000;-13.50003289850
1609;50590;190371.67480000000;651528.23910000000;56.16300000000;28.71600000000;27.44700000000;-13.49997072240
1610;50600;190376.02290000000;651537.24430000000;56.25000000000;28.74500000000;27.50500000000;-13.50004207920
1611;50610;190380.37090000000;651546.24960000000;56.22500000000;28.76400000000;27.46100000000;-13.49997990290
1612;50620;190384.71900000000;651555.25480000000;56.18500000000;28.77300000000;27.41200000000;-13.50005125960
1613;50630;190389.06700000000;651564.26010000000;56.15600000000;28.77400000000;27.38200000000;-13.49998908350
1614;50640;190393.41500000000;651573.26530000000;56.06000000000;28.77400000000;27.28600000000;-13.49997038760
1615;50650;190397.76310000000;651582.27060000000;56.10800000000;28.77400000000;27.33400000000;-13.49999826390
1616;50660;190402.11110000000;651591.27580000000;56.06000000000;28.77400000000;27.28600000000;-13.49997956820
1617;50670;190406.45920000000;651600.28110000000;56.00900000000;28.77400000000;27.23500000000;-13.50000744440
1618;50680;190410.80720000000;651609.28630000000;56.00100000000;28.77400000000;27.22700000000;-13.49998874860
1619;50690;190415.15530000000;651618.29160000000;56.04100000000;28.77400000000;27.26700000000;-13.50001662490
1620;50700;190419.50330000000;651627.29680000000;55.96300000000;28.77400000000;27.18900000000;-13.49999792920
1621;50710;190423.85140000000;651636.30210000000;55.85500000000;28.77400000000;27.08100000000;-13.50002580540
1622;50720;190428.19940000000;651645.30730000000;55.68700000000;28.77400000000;26.91300000000;-13.50000710960
1623;50730;190432.54740000000;651654.31260000000;55.51900000000;28.77400000000;26.74500000000;-13.49994493350
1624;50740;190436.89550000000;651663.31780000000;55.43500000000;28.77400000000;26.66100000000;-13.50001629020
1625;50750;190441.24350000000;651672.32310000000;55.42000000000;28.77400000000;26.64600000000;-13.49995411400
1626;50760;190445.59160000000;651681.32830000000;55.34900000000;28.77400000000;26.57500000000;-13.50002547060
1627;50770;190449.93960000000;651690.33360000000;55.25700000000;28.77400000000;26.48300000000;-13.49996329450
1628;50780;190454.28770000000;651699.33880000000;55.17100000000;28.77400000000;26.39700000000;-13.50003465110
1629;50790;190458.63570000000;651708.34410000000;55.06800000000;28.77400000000;26.29400000000;-13.49997247500
1630;50800;190462.98380000000;651717.34930000000;55.01000000000;28.77400000000;26.23600000000;-13.50004383170
1631;50810;190467.33180000000;651726.35460000000;55.03300000000;28.77400000000;26.25900000000;-13.49998165550
1632;50820;190471.67980000000;651735.35980000000;54.99600000000;28.77400000000;26.22200000000;-13.49996295970
1633;50830;190476.02790000000;651744.36510000000;54.94900000000;28.77400000000;26.17500000000;-13.49999083590
1634;50840;190480.37590000000;651753.37030000000;55.00800000000;28.77300000000;26.23500000000;-13.49997214030
1635;50850;190484.72400000000;651762.37560000000;54.72900000000;28.76300000000;25.96600000000;-13.50000001640
1636;50860;190489.07200000000;651771.38080000000;54.46800000000;28.74300000000;25.72500000000;-13.49998132060
1637;50870;190493.42010000000;651780.38610000000;54.31100000000;28.71400000000;25.59700000000;-13.50000919700
1638;50880;190497.76810000000;651789.39130000000;54.03100000000;28.67400000000;25.35600000000;-13.49999050110
1639;50890;190502.11620000000;651798.39650000000;53.75000000000;28.62500000000;25.12400000000;-13.50006185790
1640;50900;190506.46420000000;651807.40180000000;53.46900000000;28.57500000000;24.89400000000;-13.49999968170
1641;50910;190510.81130000000;651816.40750000000;53.19400000000;28.52500000000;24.66800000000;-13.50244918980
1642;50920;190515.14060000000;651825.42180000000;52.88700000000;28.47500000000;24.41100000000;-13.50619247830
1643;50930;190519.42120000000;651834.45920000000;52.58100000000;28.42600000000;24.15500000000;-13.50781484890
1644;50940;190523.62280000000;651843.53370000000;52.36700000000;28.37600000000;23.99200000000;-13.57867322570
1645;50950;190527.73080000000;651852.65090000000;52.15700000000;28.32600000000;23.83200000000;-13.64770080790
1646;50960;190531.74420000000;651861.81020000000;51.98600000000;28.27600000000;23.71000000000;-13.61318364580
1647;50970;190535.66270000000;651871.01040000000;51.94500000000;28.22600000000;23.71900000000;-13.52000129140
1648;50980;190539.48570000000;651880.25070000000;52.03500000000;28.17600000000;23.86000000000;-13.63165737650
1649;50990;190543.21300000000;651889.53010000000;52.11600000000;28.12600000000;23.99100000000;-13.63993641820
1650;51000;190546.84420000000;651898.84750000000;51.93100000000;28.07600000000;23.85600000000;-13.54487627490
1651;51010;190550.37870000000;651908.20190000000;51.40400000000;28.02600000000;23.37900000000;-13.59802132200
1652;51020;190553.81630000000;651917.59250000000;51.21600000000;27.97600000000;23.24000000000;-13.64907368150
1653;51030;190557.15660000000;651927.01800000000;51.02500000000;27.92600000000;23.09900000000;-13.59675642080
1654;51040;190560.39930000000;651936.47760000000;50.83100000000;27.87600000000;22.95500000000;-13.50829065280
1655;51050;190563.55520000000;651945.96660000000;50.65200000000;27.82600000000;22.82700000000;-13.50763504560
1656;51060;190566.65470000000;651955.47410000000;50.54600000000;27.77600000000;22.77000000000;-13.50285405830
1657;51070;190569.73040000000;651964.98940000000;50.43900000000;27.72600000000;22.71300000000;-13.50001574300
1658;51080;190572.80400000000;651974.50530000000;50.33200000000;27.67600000000;22.65700000000;-13.49998536170
1659;51090;190575.87740000000;651984.02130000000;50.42100000000;27.62600000000;22.79600000000;-13.50245173060
1660;51100;190578.92200000000;651993.54650000000;50.39400000000;27.57600000000;22.81900000000;-13.50657730540
1661;51110;190581.85690000000;652003.10600000000;50.23900000000;27.52600000000;22.71300000000;-13.50908755320
1662;51120;190584.59450000000;652012.72370000000;50.07400000000;27.47600000000;22.59900000000;-13.53240751730
1663;51130;190587.07470000000;652022.41100000000;49.94300000000;27.42600000000;22.51700000000;-13.51314869590
1664;51140;190589.28990000000;652032.16220000000;49.78500000000;27.37600000000;22.41000000000;-13.54584267980
1665;51150;190591.23840000000;652041.97020000000;49.64100000000;27.32600000000;22.31500000000;-13.55778526550
1666;51160;190592.91880000000;652051.82770000000;49.49100000000;27.27600000000;22.21500000000;-13.54902761320
1667;51170;190594.32980000000;652061.72730000000;49.33600000000;27.21700000000;22.11900000000;-13.51953046350
1668;51180;190595.47040000000;652071.66180000000;49.17700000000;27.13800000000;22.04000000000;-13.52822430580
1669;51190;190596.33970000000;652081.62360000000;49.03000000000;27.03900000000;21.99100000000;-13.55314469760
1670;51200;190596.93710000000;652091.60540000000;48.92400000000;26.92000000000;22.00400000000;-13.55735937900
1671;51210;190597.26220000000;652101.59980000000;48.84900000000;26.78100000000;22.06800000000;-13.54091228510
1672;51220;190597.31460000000;652111.59940000000;48.75600000000;26.62200000000;22.13400000000;-13.50508839630
1673;51230;190597.09440000000;652121.59670000000;48.61500000000;26.45200000000;22.16300000000;-13.54026199940
1674;51240;190596.60170000000;652131.58420000000;48.50100000000;26.28200000000;22.21900000000;-13.55744154080
1675;51250;190595.83700000000;652141.55460000000;48.45200000000;26.11200000000;22.34000000000;-13.55401256730
1676;51260;190594.80070000000;652151.50050000000;48.40400000000;25.94200000000;22.46200000000;-13.52981306560
1677;51270;190593.49360000000;652161.41430000000;48.41700000000;25.77200000000;22.64500000000;-13.51919140330
1678;51280;190591.91670000000;652171.28890000000;48.46200000000;25.60200000000;22.86000000000;-13.54938582730
1679;51290;190590.07120000000;652181.11680000000;48.50500000000;25.43200000000;23.07300000000;-13.55888196260
1680;51300;190587.95840000000;652190.89080000000;48.56200000000;25.26200000000;23.30000000000;-13.54762937330
1681;51310;190585.58000000000;652200.60350000000;48.60200000000;25.09200000000;23.50900000000;-13.51572570640
1682;51320;190582.93760000000;652210.24780000000;48.64600000000;24.92200000000;23.72400000000;-13.53303642730
1683;51330;190580.03330000000;652219.81640000000;48.69600000000;24.75200000000;23.94300000000;-13.55552315810
1684;51340;190576.86920000000;652229.30230000000;48.75100000000;24.58200000000;24.16800000000;-13.55729335840
1685;51350;190573.44770000000;652238.69840000000;48.79100000000;24.41200000000;24.37900000000;-13.53837779000
1686;51360;190569.77120000000;652247.99770000000;48.84700000000;24.24200000000;24.60500000000;-13.50842994190
1687;51370;190565.84260000000;652257.19340000000;48.91900000000;24.07200000000;24.84700000000;-13.54392829670
1688;51380;190561.66480000000;652266.27850000000;49.01100000000;23.90200000000;25.10800000000;-13.55871759740
1689;51390;190557.24080000000;652275.24630000000;49.12300000000;23.73200000000;25.39000000000;-13.55271869620
1690;51400;190552.57400000000;652284.09020000000;49.25300000000;23.56200000000;25.69100000000;-13.52606261940
1691;51410;190547.66780000000;652292.80360000000;49.35300000000;23.39200000000;25.96000000000;-13.52412987470
1692;51420;190542.52580000000;652301.38000000000;49.41500000000;23.22200000000;26.19200000000;-13.55183368880
1693;51430;190537.15200000000;652309.81300000000;49.60800000000;23.05200000000;26.55600000000;-13.55889802850
1694;51440;190531.55020000000;652318.09640000000;49.70700000000;22.88200000000;26.82500000000;-13.54519502330
1695;51450;190525.72470000000;652326.22390000000;49.72600000000;22.71200000000;27.01400000000;-13.51075595270
1696;51460;190519.67980000000;652334.18970000000;49.73100000000;22.54200000000;27.18900000000;-13.53680469240
1697;51470;190513.42000000000;652341.98760000000;49.44700000000;22.37200000000;27.07400000000;-13.55682952790
1698;51480;190506.94990000000;652349.61200000000;49.22100000000;22.20200000000;27.01900000000;-13.55614892070
1699;51490;190500.27430000000;652357.05720000000;49.30000000000;22.03200000000;27.26800000000;-13.53474067650
1700;51500;190493.39820000000;652364.31760000000;49.39400000000;21.86200000000;27.53100000000;-13.51348859060
1701;51510;190486.32670000000;652371.38780000000;49.62200000000;21.69200000000;27.93000000000;-13.54644929010
1702;51520;190479.06520000000;652378.26260000000;49.86100000000;21.52200000000;28.33900000000;-13.55879292480
1703;51530;190471.61880000000;652384.93690000000;49.90800000000;21.35200000000;28.55600000000;-13.55032398900
1704;51540;190463.99330000000;652391.40570000000;49.81000000000;21.18200000000;28.62800000000;-13.52119391340
1705;51550;190456.19430000000;652397.66420000000;49.71200000000;21.01500000000;28.69700000000;-13.52791627060
1706;51560;190448.22750000000;652403.70780000000;49.61300000000;20.86500000000;28.74900000000;-13.55322858640
1707;51570;190440.09900000000;652409.53190000000;49.55500000000;20.73400000000;28.82100000000;-13.55784211800
1708;51580;190431.81460000000;652415.13220000000;49.47500000000;20.62400000000;28.85000000000;-13.54163805030
1709;51590;190423.38070000000;652420.50460000000;49.38500000000;20.53400000000;28.85100000000;-13.50542938500
1710;51600;190414.80340000000;652425.64510000000;49.39600000000;20.46400000000;28.93200000000;-13.53945845190
1711;51610;190406.08920000000;652430.54980000000;49.44200000000;20.41400000000;29.02800000000;-13.55704008610
1712;51620;190397.24450000000;652435.21510000000;49.50600000000;20.38400000000;29.12200000000;-13.55389306770
